Nivå 0;Nivå 0 navn;Nivå 1;Nivå 1 navn;Nivå 2;Nivå 2 navn;Nivå 3;Nivå 3 navn;Nivå 4;Nivå 4 navn;Nivå 5;Nivå 5 navn;Type;Nivå 6;Nivå 6 navn;Ytelsesksted?;Hjelpekolonne;BESKRIVELSE;ATTRIBUTE14;ATTRIBUTE15;CREATION_DATE;SUMMARY_FLAG;START_DATE_ACTIVE;END_DATE_ACTIVE;;Sisrte bruksdato;;;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF13;NAV Kristiansand;100133;Marked;;;;;100133;NAV Kristiansand, Marked;NAV-kontor;1001330;03.01.2020;N;;;;26.01.2023;;100133;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF13;NAV Kristiansand;100134;Syfo;;;;;100134;NAV Kristiansand, Syfo;NAV-kontor;1001340;03.01.2020;N;;;;26.01.2023;;100134;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF13;NAV Kristiansand;100135;Mestring og aktivitet;;;;;100135;NAV Kristiansand, Mestring og aktivitet;NAV-kontor;1001350;03.01.2020;N;;;;26.01.2023;;100135;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF13;NAV Kristiansand;100136;Kristiansand Innsats;;;;;100136;NAV Kristiansand, Kristiansand Innsats;NAV-kontor;;19.03.2021;N;;;;09.09.2022;;100136;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF13;NAV Kristiansand;100140;Arbeid og inkludering;;;;;100140;NAV Kristiansand, Arbeid og inkludering;NAV-kontor;1001400;03.01.2020;N;;;;19.01.2023;;100140;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF13;NAV Kristiansand;100141;Voksen 1;;;;;100141;NAV Kristiansand, Voksen 1;NAV-kontor;;03.01.2020;N;;;;26.01.2023;;100141;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF13;NAV Kristiansand;100142;Voksen 2;;;;;100142;NAV Kristiansand, Voksen 2;NAV-kontor;;03.01.2020;N;;;;26.01.2023;;100142;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF13;NAV Kristiansand;100143;Voksen 3;;;;;100143;NAV Kristiansand, Voksen 3;NAV-kontor;;03.01.2020;N;;;;26.01.2023;;100143;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF13;NAV Kristiansand;100144;Ungdom 1;;;;;100144;NAV Kristiansand, Ungdom 1;NAV-kontor;;03.01.2020;N;;;;26.01.2023;;100144;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF13;NAV Kristiansand;100145;Ungdom 2;;;;;100145;NAV Kristiansand, Ungdom 2;NAV-kontor;;03.01.2020;N;;;;26.01.2023;;100145;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;100190;AVSL NAV Kristiansand - regionoppgaver;;;;;100190;AVSL NAV Kristiansand - regionoppgaver;;;03.12.2013;N;;24.09.2021;;02.03.2018;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF14;NAV Lindesnes;100200;NAV Lindesnes;;;;;100200;NAV Lindesnes;NAV-kontor;1002000;03.12.2013;N;;;;26.01.2023;;100200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;100290;AVSL NAV Lindesnes - regionoppgaver;;;;;100290;AVSL NAV Lindesnes - regionoppgaver;;;03.12.2013;N;;24.09.2021;;15.09.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;100300;AVSL NAV Farsund;;;;;100300;AVSL NAV Farsund;;;03.12.2013;N;;24.09.2021;;29.11.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF15;NAV Flekkefjord;100400;NAV Flekkefjord;;;;;100400;NAV Flekkefjord;NAV-kontor;;03.12.2013;N;;;;29.11.2022;;100400;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;100490;AVSL NAV Lister - regionoppgaver;;;;;100490;AVSL NAV Lister - regionoppgaver;;;03.12.2013;N;;24.09.2021;;16.01.2018;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF16;NAV Vennesla;101400;NAV Vennesla;;;;;101400;NAV Vennesla;NAV-kontor;1014000;03.12.2013;N;;;;26.01.2023;;101400;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;101700;NAV Songdalen;;;;;101700;AVSL NAV Songdalen;;;03.12.2013;N;;19.04.2022;;29.11.2022;;101700;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;101800;AVSL NAV Søgne;;;;;101800;AVSL NAV Søgne;;;03.12.2013;N;;19.04.2022;;29.11.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;102100;AVSL NAV Marnardal;;;;;102100;AVSL NAV Marnardal;;;03.12.2013;N;;24.09.2021;;29.11.2022;;102100;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;102600;AVSL NAV Åseral;;;;;102600;AVSL NAV Åseral;;;03.12.2013;N;;24.09.2021;;27.08.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;102700;AVSL NAV Audnedal;;;;;102700;AVSL NAV Audnedal;;;03.12.2013;N;;24.09.2021;;26.02.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF17;NAV Lindesnes;102900;NAV Lindesnes;;;;-12901;102900;NAV Lindesnes;NAV-kontor;1029000;03.12.2013;N;;;;11.01.2022;;102900;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;103200;NAV Lyngdal;;;;-59970;103200;AVSL NAV Lyngdal;;;03.12.2013;N;;19.04.2022;;11.01.2022;;103200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF18;NAV Hægebostad;103400;NAV Hægebostad;;;;;103400;NAV Hægebostad;NAV-kontor;;03.12.2013;N;;;;23.01.2023;;103400;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF19;NAV Lister ;103700;NAV Lister;;;;;103700;NAV Lister;NAV-kontor;1037000;03.12.2013;N;;;;26.01.2023;;103700;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF19;NAV Lister ;103701;Avd Kvinesdal;;;;;103701;Avd Kvinesdal;NAV-kontor;;29.01.2020;N;;;;02.06.2022;;103701;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF19;NAV Lister ;103702;Avd Farsund;;;;;103702;Avd Farsund;NAV-kontor;;29.01.2020;N;;;;03.03.2021;;103702;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF19;NAV Lister ;103703;Avd Flekkefjord;;;;;103703;Avd Flekkefjord;NAV-kontor;;29.01.2020;N;;;;03.03.2021;;103703;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF19;NAV Lister ;103704;Avd Audnedal;;;;;103704;Avd Audnedal;;;29.01.2020;N;;;;ubrukt, bør avsluttes?;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF19;NAV Lister ;103705;Avd Lyngdal;;;;;103705;Avd Lyngdal;NAV-kontor;;29.01.2020;N;;;;19.01.2023;;103705;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF19;NAV Lister ;103706;Avd Sirdal;;;;;103706;Avd Sirdal;;;29.01.2020;N;;;;ubrukt, bør avsluttes?;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF20;NAV Sirdal;104600;NAV Sirdal;;;;;104600;NAV Sirdal;NAV-kontor;;03.12.2013;N;;;;29.11.2022;;104600;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;105000;AVSL NAV kontorene - Vest-Agder - felles;;;;;105000;AVSL NAV kontorene - Vest-Agder - felles;;;03.12.2013;N;;24.09.2021;;11.10.2017;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF01;Agder regionkontor;108010;Fylkeskontoret NAV Agder;;;;;108010;Fylkeskontoret NAV Agder;Fylkesledelse;1080100;05.12.2018;N;;;;26.01.2023;;108010;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF01;Agder regionkontor;109900;NAV arbeidslivssenteret i Vest-Agder;;;;;108011;Fylkesdirektør NAV Agder sentralt anvist;Fylkeskontor;1080110;05.12.2018;N;;;;26.01.2023;;108011;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF01;Agder regionkontor;108012;Ass. Fylkesdirektør;;;;;108012;Ass. Fylkesdirektør NAV Agder;Fylkeskontor;;09.03.2021;N;;;;26.01.2023;;108012;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF01;Agder regionkontor;108013;HR og Drift;;;;;108013;NAV Agder HR og Drift;Fylkeskontor;1080130;09.03.2021;N;;;;26.01.2023;;108013;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF01;Agder regionkontor;108014;Arbeid og Utvikling;;;;;108014;NAV Agder Arbeid og Utvikling;Fylkeskontor;1080140;09.03.2021;N;;;;26.01.2023;;108014;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF01;Agder regionkontor;108020;Felles NAV Agder;;;;;108020;Felles NAV Agder;Fylkeskontor;;05.12.2018;N;;;;26.01.2023;;108020;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF99;Spesialiserte kostnadssteder Agder;108330;NAV egne ansatte Agder;;;;988119,08;108330;NAV egne ansatte Agder;Fylkeskontor;;04.02.2020;N;;;;25.01.2023;;108330;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF01;Agder regionkontor;108400;NAV Intro Kristiansand;;;;;108400;NAV Intro Kristiansand;;;03.12.2013;N;;;;06.06.2018;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;108500;AVSL NAV KONTAKTSENTER VEST-AGDER;;;;;108500;AVSL NAV KONTAKTSENTER VEST-AGDER;;;03.12.2013;N;;21.04.2016;;21.04.2016;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF01;Agder regionkontor;108700;NAV Tiltak Vest-Agder;;;;;108700;NAV Tiltak Agder;Fylkeskontor;1087000;11.05.2017;N;;;;26.01.2023;;108700;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF99;Spesialiserte kostnadssteder Agder;108900;AVSL UR NAV FORVALTNING KRISTIANSAND;;;;10852976;108900;AVSL UR NAV FORVALTNING KRISTIANSAND;;;03.12.2013;N;;13.09.2017;;29.11.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF99;Spesialiserte kostnadssteder Agder;109000;NAV Agder;;;;;109000;NAV Agder;;;03.12.2013;N;;;;18.12.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;109100;AVSL Fylkesledelse;;;;0;109100;AVSL Fylkesledelse;;;03.12.2013;N;;01.08.2019;;11.01.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;109101;AVSL Fylkesdirektør (sentralt anvist);;;;;109101;AVSL Fylkesdirektør (sentralt anvist);;;03.12.2013;N;;14.06.2019;;07.06.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;109190;AVSL NAV Vest-Agder felles;;;;;109190;AVSL NAV Vest-Agder felles;;;03.12.2013;N;;25.07.2019;;24.07.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;109200;AVSL Kantinedrift;;;;;109200;AVSL Kantinedrift;;;03.12.2013;N;;24.09.2021;;08.03.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;109300;AVSL ENHET FOR KVALITET OG LÆRING;;;;;109300;AVSL ENHET FOR KVALITET OG LÆRING;;;03.12.2013;N;;27.05.2015;;07.04.2014;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;109400;AVSL ENHET FOR MARKED OG SAMFUNN;;;;;109400;AVSL ENHET FOR MARKED OG SAMFUNN;;;03.12.2013;N;;22.06.2017;;21.08.2017;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF01;Agder regionkontor;109610;NAV arbeidsrådgivningskontoret i Vest-Agder;;;;;109610;NAV Agder arbeidsrådgivningskontoret;Fylkeskontor;1096100;03.12.2013;N;;;;26.01.2023;;109610;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF98;Avsluttede ksteder Agder;109620;AVSL NAV Intro Kristiansand (gml);;;;;109620;AVSL NAV Intro Kristiansand (gml);;;03.12.2013;N;;24.09.2021;;16.01.2018;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEF;Agder;BEF01;Agder regionkontor;108011;Fylkesdirektør sentralt anvist;;;;;109900;NAV arbeidslivssenteret i Agder;Fylkeskontor;1099000;03.12.2013;N;;;;26.01.2023;;109900;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG02;NAV Eigersund-Bjerkreim;110100;NAV Eigersund-Bjerkreim;;;;;110100;NAV Eigersund-Bjerkreim;NAV-kontor;1101000;03.12.2013;N;;;;26.01.2023;;110100;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG03;NAV Sandnes-Forsand;110200;NAV Sandnes-Forsand;;;;;110200;NAV Sandnes-Forsand;NAV-kontor;1102000;03.12.2013;N;;;;26.01.2023;;110200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG98;Avsluttede ksteder Rogaland;110270;AVSL NAV Marked Sør-Rogaland;;;;1127091,4;110270;AVSL NAV Marked Sør-Rogaland;;;03.12.2013;N;;30.09.2021;;03.11.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG98;Avsluttede ksteder Rogaland;110280;AVSL NAV SANDNES ARBEID;;;;;110280;AVSL NAV SANDNES ARBEID;;;03.12.2013;N;;04.05.2015;;07.07.2017;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG25;NAV Stavanger AMO-Enhet;110380;NAV Stavanger AMO-Enhet;;;;;110380;NAV Stavanger AMO-Enhet;;;03.12.2013;N;;;;15.01.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG98;Avsluttede ksteder Rogaland;110580;AVSL NAV nettbasert opplæring;;;;572500;110580;AVSL NAV nettbasert opplæring;;;03.12.2013;N;;30.09.2021;;08.10.2014;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG04;NAV Haugesund-Utsira;110600;NAV Haugesund-Utsira;;;;;110600;NAV Haugesund-Utsira;NAV-kontor;1106000;03.12.2013;N;;;;26.01.2023;;110600;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG99;Spesialiserte kostnadssteder Rogaland;110670;NAV Marked Nord-Rogaland;;;;3925291,27;110670;NAV Marked Nord-Rogaland;;;03.12.2013;N;;;;18.10.2018;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG05;NAV Sokndal;111100;NAV Sokndal;;;;;111100;NAV Sokndal;NAV-kontor;1111000;03.12.2013;N;;;;30.06.2022;;111100;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG06;NAV Lund;111200;NAV Lund;;;;;111200;NAV Lund;NAV-kontor;1112000;03.12.2013;N;;;;06.07.2022;;111200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG98;Avsluttede ksteder Rogaland;111400;AVSL NAV Bjerkreim;;;;0;111400;AVSL NAV Bjerkreim;;;03.12.2013;N;;30.09.2021;;29.11.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG07;NAV Hå;111900;NAV Hå;;;;;111900;NAV Hå;NAV-kontor;1119000;03.12.2013;N;;;;26.01.2023;;111900;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG08;NAV Klepp-Time;112000;NAV Klepp-Time;;;;;112000;NAV Klepp-Time;NAV-kontor;1120000;03.12.2013;N;;;;26.01.2023;;112000;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG98;Avsluttede ksteder Rogaland;112100;AVSL NAV Time;;;;0;112100;AVSL NAV Time;;;03.12.2013;N;;30.09.2021;;29.11.2022;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG09;NAV Gjesdal;112200;NAV Gjesdal;;;;;112200;NAV Gjesdal;NAV-kontor;1122000;03.12.2013;N;;;;26.01.2023;;112200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG10;NAV Sola;112400;NAV Sola;;;;;112400;NAV Sola;NAV-kontor;1124000;03.12.2013;N;;;;26.01.2023;;112400;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG11;NAV Randaberg-Kvitsøy;112700;NAV Randaberg-Kvitsøy;;;;;112700;NAV Randaberg-Kvitsøy;NAV-kontor;1127000;03.12.2013;N;;;;26.01.2023;;112700;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG98;Avsluttede ksteder Rogaland;112900;AVSL NAV Forsand;;;;;112900;AVSL NAV Forsand;;;03.12.2013;N;;09.03.2021;;14.07.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG12;NAV Strand;113000;NAV Strand;;;;;113000;NAV Strand;NAV-kontor;0;03.12.2013;N;;;;26.01.2023;;113000;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG13;NAV Hjelmeland;113300;NAV Hjelmeland;;;;;113300;NAV Hjelmeland;NAV-kontor;1133000;03.12.2013;N;;;;24.01.2023;;113300;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG14;NAV Suldal;113400;NAV Suldal;;;;;113400;NAV Suldal;NAV-kontor;1134000;03.12.2013;N;;;;26.01.2023;;113400;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG15;NAV Sauda;113500;NAV Sauda;;;;;113500;NAV Sauda;NAV-kontor;1135000;03.12.2013;N;;;;26.01.2023;;113500;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG16;NAV Finnøy;114100;NAV Finnøy;;;;;114100;NAV Finnøy;NAV-kontor;;03.12.2013;N;;;;29.11.2022;;114100;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG17;NAV Rennesøy og Finnøy;114200;NAV Rennesøy og Finnøy;;;;9721241,43;114200;NAV Rennesøy og Finnøy;NAV-kontor;;03.12.2013;N;;;;24.01.2023;;114200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG98;Avsluttede ksteder Rogaland;114400;AVSL NAV Kvitsøy;;;;;114400;AVSL NAV Kvitsøy;;;03.12.2013;N;;08.03.2021;;11.01.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG98;Avsluttede ksteder Rogaland;114500;AVSL NAV Bokn;;;;;114500;AVSL NAV Bokn;;;03.12.2013;N;;09.03.2021;;20.12.2019;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG18;NAV Tysvær;114600;NAV Tysvær;;;;;114600;NAV Tysvær;NAV-kontor;1146000;03.12.2013;N;;;;26.01.2023;;114600;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG19;NAV Karmøy-Bokn;114900;NAV Karmøy-Bokn;;;;;114900;NAV Karmøy-Bokn;NAV-kontor;1149000;03.12.2013;N;;;;26.01.2023;;114900;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG98;Avsluttede ksteder Rogaland;115100;AVSL NAV Utsira;;;;;115100;AVSL NAV Utsira;;;03.12.2013;N;;09.03.2021;;26.02.2020;;#I/T;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG20;NAV Vindafjord;115400;NAV Vindafjord;;;;48807012,93;115400;NAV Vindafjord;NAV-kontor;;03.12.2013;N;;;;24.01.2023;;115400;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG20;NAV Vindafjord;116000;NAV Vindafjord;;;;;116000;NAV Vindafjord;NAV-kontor;1160000;03.12.2013;N;;;;26.01.2023;;116000;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG21;NAV Eiganes og Tasta;116100;NAV Eiganes og Tasta;;;;;116100;NAV Eiganes og Tasta;NAV-kontor;1161000;03.12.2013;N;;;;26.01.2023;;116100;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG22;NAV Hundvåg og Storhaug;116200;NAV Hundvåg og Storhaug;;;;;116200;NAV Hundvåg og Storhaug;NAV-kontor;1162000;03.12.2013;N;;;;26.01.2023;;116200;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG23;NAV Hillevåg - Hinna;116400;NAV Hillevåg - Hinna;;;;;116400;NAV Hillevåg - Hinna;NAV-kontor;1164000;03.12.2013;N;;;;26.01.2023;;116400;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG24;NAV Madla;116500;NAV Madla;;;;;116500;NAV Madla;NAV-kontor;1165000;03.12.2013;N;;;;26.01.2023;;116500;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG99;Spesialiserte kostnadssteder Rogaland;116600;NAV Marked Midt-Rogaland;;;;21341286,32;116600;NAV Marked Midt-Rogaland;NAV-kontor;;03.12.2013;N;;;;15.03.2022;;116600;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG01;Region Rogaland;116900;NAV Rennesøy og Finnøy;;;;;116900;NAV Rennesøy og Finnøy;NAV-kontor;1169000;24.10.2019;N;;;;23.01.2023;;116900;;;;;
;NAV;B;Arbeid og tjenester (ATA/ATL);BD;Arbeids- og tjenestelinjen;BEG;Rogaland;BEG99;Spesialiserte kostnadssteder Rogaland;118330;NAV egne ansatte Rogaland;;;;909429,38;118330;NAV egne ansatte Rogaland;NAV-kontor;;05.02.2020;N;;;;24.01.2023;;118330;;;;;
